This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
Station,Name,Longitude,Latitude,Elevation(m),Network,station_id
"PNR01","PENROSE",-104.9980,38.4119,1625,"COAGMET","171711"
"SAN01","SAN ACACIO",-105.6110,37.1417,2363,"COAGMET","171715"
"SLD01","SALIDA",-106.0430,38.5715,2203,"COAGMET","171717"
"TWC01","TOWAOC",-108.9350,37.1891,1621,"COAGMET","171721"
"WCF01","WESTCLIFFE",-105.4990,38.1503,2357,"COAGMET","171725"
"WFD01","WOLFORD MTN",-106.4150,40.1387,2292,"COAGMET","171726"
"YJK01","YELLOW JACKE",-108.7240,37.5289,2103,"COAGMET","171732"
"YUC01","YUCCA HOUSE",-108.6870,37.2478,1821,"COAGMET","171733"
"YUM02","YUMA 2",-102.7240,40.1504,1251,"COAGMET","171735"
"308132","SPRINGVILLE",-78.5767,42.5497,515,"COOP","171736"
"NC-CN-61","NEW BERN 4.6",-77.1373,35.0746,2,"COCORAHS","171742"
"OH-HC-11","ARLINGTON 0.",-83.6603,40.8892,264,"COCORAHS","171749"
"TX-GR-2","JUSTICEBURG",-101.1629,33.0500,710,"COCORAHS","171761"
"MA-WR-28","BERLIN 1.3 W",-71.6583,42.3775,123,"COCORAHS","171771"
"TX-BLC-23","BLANCO 7.2 S",-98.3350,30.0276,379,"COCORAHS","171773"
"MO-AW-7","REA 5.5 E",-94.6600,40.0590,324,"COCORAHS","171780"
"MI-WY-52","LIVONIA 2.0",-83.3436,42.4170,196,"COCORAHS","171793"
"IL-GY-21","COAL CITY 2.",-88.2701,41.3289,171,"COCORAHS","171796"
"IA-DW-6","HOPKINTON 5.",-91.3410,42.3042,290,"COCORAHS","171801"
"MI-GN-22","GRAND BLANC",-83.5858,42.8909,284,"COCORAHS","171816"
"AZ-MR-387","SCOTTSDALE 8",-111.8861,33.6159,444,"COCORAHS","171817"
"NV-WP-4","ELY 25.0 SSW",-115.0619,38.9169,1724,"COCORAHS","171821"
"MA-NT-1","NANTUCKET 3.",-70.1702,41.2922,4,"COCORAHS","171830"
"CA-LA-48","SANTA MONICA",-118.4853,34.0318,57,"COCORAHS","171832"
"IA-JN-10","CENTER JUNCT",-91.1405,42.1130,297,"COCORAHS","171833"
"CO-PU-103","PUEBLO 4.7 S",-104.5478,38.2593,1419,"COCORAHS","171835"
"NC-CN-63","NEW BERN 5.2",-77.0158,35.0644,8,"COCORAHS","171843"
"TRTI","TERRITON",-112.2639,43.8704,1478,"AGRIMET","171852"
"BLCU","BLUE CREEK",-112.4910,41.9622,1576,"AGRIMET","171853"
"BRJU","BERYL JUNCTI",-113.7020,37.7196,1581,"AGRIMET","171854"
"BUCU","BUCKHORN",-112.7115,38.0399,1774,"AGRIMET","171855"
"CEDU","CEDAR CITY",-113.1372,37.6731,1685,"AGRIMET","171856"
"CRNU","CORINNE",-112.1740,41.5192,1292,"AGRIMET","171857"
"DRFU","DRAINAGE FAR",-111.8790,41.7631,1352,"AGRIMET","171858"
"LAKU","LAKETOWN",-111.3344,41.8379,1816,"AGRIMET","171862"
"LEWU","LEWISTON",-111.8690,41.9521,1376,"AGRIMET","171863"
"LGGU","LOGAN GOLF",-111.7894,41.7447,1465,"AGRIMET","171864"
"NEPU","NEPHI",-111.8768,39.6894,1525,"AGRIMET","171866"
"PANU","PANGUITCH",-112.4218,37.8686,1996,"AGRIMET","171867"
"PARU","PAROWAN",-112.8811,37.8623,1758,"AGRIMET","171868"
"SNSU","SNOWVILLE SO",-112.7247,41.8663,1467,"AGRIMET","171869"
"VECU","VENICE",-112.0004,38.8235,1598,"AGRIMET","171873"
"WV-DD-1","CENTER POINT",-80.6561,39.4195,252,"COCORAHS","171882"
"SC-GT-27","GEORGETOWN 1",-79.2787,33.3657,3,"COCORAHS","171883"
"FL-CB-12","LAKE CITY 7.",-82.6710,30.0812,25,"COCORAHS","171890"
"AZ-CH-57","SIERRA VISTA",-110.2804,31.5300,1410,"COCORAHS","171898"
"SC-GW-19","GREENWOOD 4.",-82.2188,34.1675,158,"COCORAHS","171914"
"TX-MDN-45","HONDO 14.1 E",-98.9413,29.4327,297,"COCORAHS","171918"
"TX-JO-9","MERKEL 8.5 E",-99.8860,32.5284,522,"COCORAHS","171920"
"WAL2","WALTERS",-98.3457,34.3996,323,"OKMESONET","171926"
"CO-WE-441","EATON 1.8 SE",-104.6825,40.5088,1460,"COCORAHS","171932"
"ND-GF-9","LARIMORE 4.9",-97.5812,47.8444,343,"COCORAHS","171944"
"GA-JN-6","MACON 6.8 EN",-83.5492,32.8766,154,"COCORAHS","171945"
"SC-CF-5","PAGELAND 9.0",-80.5400,34.8151,163,"COCORAHS","171947"
"FL-BV-54","MERRITT ISLA",-80.6647,28.3652,0,"COCORAHS","171953"
"PTTT2","PORT ARANSAS",-97.1600,27.7000,-9999,"HYD","171968"
"KS-KE-17","DEERFIELD 0.",-101.1249,37.9885,910,"COCORAHS","171979"
"NM-SN-91","SANDIA PARK",-106.3301,35.2219,2009,"COCORAHS","171982"
"CO-AR-308","AURORA 2.7 W",-104.8580,39.6798,1704,"COCORAHS","171984"
"NC-HW-48","WAYNESVILLE",-83.0303,35.5374,825,"COCORAHS","172002"
"TN-RD-104","MURFREESBORO",-86.3461,35.8057,190,"COCORAHS","172003"
"WI-SB-12","SHEBOYGAN 3.",-87.7664,43.7847,207,"COCORAHS","172006"
"CA-DN-11","CRESCENT CIT",-124.1999,41.7851,9,"COCORAHS","172012"
"IL-SG-45","CHATHAM 1.5",-89.6693,39.6742,179,"COCORAHS","172051"
"NE-CY-1","HASTINGS 6.4",-98.2686,40.5814,571,"COCORAHS","172059"
"CO-LP-78","HESPERUS 6.9",-108.0363,37.1804,2218,"COCORAHS","172063"
"CA-CC-28","EL CERRITO 1",-122.3157,37.9363,79,"COCORAHS","172106"
"WI-DR-5","ELLISON BAY",-87.0267,45.2575,198,"COCORAHS","172119"
"OH-HD-14","ADA 5.4 NE",-83.7383,40.8131,293,"COCORAHS","172132"
"OR-JC-85","ROGUE RIVER",-123.1868,42.4926,353,"COCORAHS","172133"
"AZ-CH-59","BENSON 9.4 S",-110.3552,31.8353,1431,"COCORAHS","172135"
"SC-LX-93","GILBERT 1.0",-81.3813,33.9150,150,"COCORAHS","172136"
"NC-DH-36","CHAPEL HILL",-78.9926,35.8683,86,"COCORAHS","172137"
"128437","S BEND",-86.2486,41.7006,216,"COOP","172138"
"IL-ME-9","ATHENS 1.0 N",-89.7253,39.9759,185,"COCORAHS","172147"
"MI-PI-1","ROGERS CITY",-83.8106,45.4174,183,"COCORAHS","172149"
"VA-PW-13","MANASSAS 5.3",-77.4299,38.6844,86,"COCORAHS","172150"
"TX-NC-7","NACOGDOCHES",-94.6817,31.5678,101,"COCORAHS","172152"
"WV-HY-2","RIG 0.4 NW",-79.0496,39.0432,340,"COCORAHS","172156"
"CO-LR-1026","DRAKE 4.3 WS",-105.4063,40.4069,2117,"COCORAHS","172163"
"OR-CC-66","HAPPY VALLEY",-122.5036,45.4340,180,"COCORAHS","172174"
"NM-BR-183","SANDIA PARK",-106.3032,35.1596,2076,"COCORAHS","172185"
"PA-LZ-27","HAZLETON 1.6",-75.9907,40.9681,484,"COCORAHS","172188"
"TX-GA-19","SHERMAN 3.6",-96.6551,33.6544,237,"COCORAHS","172192"
"OR-YM-13","MCMINNVILLE",-123.1913,45.2123,48,"COCORAHS","172195"
"CO-JF-430","ARVADA 1.4 N",-105.1178,39.8391,1719,"COCORAHS","172197"
"GA-CE-33","CANTON 1.9 W",-84.5198,34.2623,344,"COCORAHS","172207"
"CA-YL-14","DAVIS 2.3 W",-121.7780,38.5586,17,"COCORAHS","172208"
"MN-BW-006","MN-BW-006",-94.7852,44.1511,-9999,"MN","172230"
"VA-GH-4","MANAKIN-SABO",-77.7422,37.6341,65,"COCORAHS","172240"
"PA-JF-2","TIMBLIN 0.1",-79.1989,40.9645,381,"COCORAHS","172246"
"FL-ES-24","PENSACOLA 18",-87.4672,30.3130,4,"COCORAHS","172249"
"WA-PC-5","OCEAN PARK 0",-124.0403,46.4901,7,"COCORAHS","172262"
"GA-WL-12","LOGANVILLE 4",-83.8255,33.8355,276,"COCORAHS","172263"
"KS-SG-100","BEL AIRE 0.5",-97.2766,37.7601,426,"COCORAHS","172264"
"PA-JF-3","BROOKVILLE 5",-79.1032,41.0872,461,"COCORAHS","172269"
"CA-MD-26","CASPAR 1.4 E",-123.7890,39.3610,98,"COCORAHS","172274"
"TX-KN-94","BOERNE 7.8 N",-98.6495,29.8823,386,"COCORAHS","172275"
"NY-CM-20","HORSEHEADS 2",-76.8159,42.1325,265,"COCORAHS","172278"
"KS-DP-5","TROY 0.4 NE",-95.0838,39.7901,344,"COCORAHS","172284"
"TX-EC-2","ODESSA 8.3 W",-102.4858,31.8449,901,"COCORAHS","172289"
"NM-DA-285","LAS CRUCES 1",-106.7309,32.3437,1305,"COCORAHS","172291"
"KS-EL-77","HAYS 0.9 ENE",-99.3031,38.8824,621,"COCORAHS","172294"
"MI-CT-11","DEWITT 1.0 N",-84.5844,42.8492,258,"COCORAHS","172296"
"TX-BEL-40","BELTON 1.6 W",-97.4912,31.0643,203,"COCORAHS","172300"
"IL-LK-87","LAKE ZURICH",-88.0916,42.2111,260,"COCORAHS","172303"
"TX-HMP-1","BRISCOE 8.1",-100.2350,35.6928,786,"COCORAHS","172321"
"NY-CM-21","ELMIRA 1.2 W",-76.8304,42.1021,284,"COCORAHS","172332"
"NE-LA-19","LINCOLN 6.8",-96.5928,40.7494,422,"COCORAHS","172337"
"CAN-ON-62","PALMERSTON 5",-80.8059,43.8761,408,"COCORAHS","172339"
"MO-CY-20","LIBERTY 4.0",-94.4385,39.2982,280,"COCORAHS","172377"
"CAN-ON-63","FISHERVILLE",-79.9298,42.8339,183,"COCORAHS","172387"
"KS-RN-49","PRETTY PRAIR",-97.9718,37.8043,470,"COCORAHS","172388"
"CAN-ON-64","BURLINGTON 3",-79.7970,43.3420,93,"COCORAHS","172394"
"CO-AU-26","PAGOSA SPRIN",-107.0293,37.2480,2256,"COCORAHS","172401"
"CAN-MB-155","BRANDON 6.1",-100.0405,49.8680,625,"COCORAHS","172408"
"TX-DA-52","MESQUITE 2.4",-96.6409,32.7709,158,"COCORAHS","172412"
"CT-HR-22","EAST HARTFOR",-72.5916,41.7572,25,"COCORAHS","172414"
"TX-WM-191","THRALL 6.7 S",-97.2298,30.5120,153,"COCORAHS","172416"
"GA-DK-36","DUNWOODY 1.2",-84.3295,33.9306,292,"COCORAHS","172418"
"GA-GY-3","CAIRO 3.7 ES",-84.1474,30.8598,64,"COCORAHS","172427"
"PA-MT-85","SKIPPACK 2.6",-75.3577,40.2042,64,"COCORAHS","172432"
"AR-SL-23","BENTON 10.9",-92.7651,34.5360,130,"COCORAHS","172454"
"CO-WE-447","KERSEY 1.3 W",-104.5842,40.3802,1415,"COCORAHS","172457"
"CO-CF-41","SALIDA 9.2 N",-106.1198,38.6264,2500,"COCORAHS","172458"
"CO-AM-29","GREAT SAND D",-105.5737,37.6497,2433,"COCORAHS","172470"
"CO-BO-380","BOULDER 2.0",-105.2893,40.0239,1658,"COCORAHS","172473"
"ME-YK-57","NORTH WATERB",-70.7142,43.6306,138,"COCORAHS","172484"
"IN-BW-16","COLUMBUS 1.9",-85.8992,39.2352,196,"COCORAHS","172496"
"TX-KF-10","TERRELL 8.2",-96.3586,32.6276,131,"COCORAHS","172503"
"SC-ED-13","TRENTON 6.5",-81.8851,33.6552,170,"COCORAHS","172509"
"12M07S","PANGUITCH LA",-112.6504,37.7046,2545,"SNOTEL","172512"
"SC-GV-60","TAYLORS 6.1",-82.3541,34.9966,309,"COCORAHS","172518"
"SC-GV-61","GREENVILLE 1",-82.3919,34.8570,297,"COCORAHS","172519"
"SC-YR-40","ROCK HILL 5.",-81.1138,34.9850,216,"COCORAHS","172522"
"SC-SP-53","CHESNEE 4.5",-81.9390,35.1682,278,"COCORAHS","172527"
"MT-RT-5","POPLAR 20.4",-105.1500,48.4037,675,"COCORAHS","172539"
"329421","WILLISTON",-103.6300,48.1500,571,"COOP","172544"
"WI-SC-21","CLEAR LAKE 4",-92.2786,45.1925,1345,"COCORAHS","172558"
"MO-PH-27","ST. JAMES 10",-91.5471,37.8645,325,"COCORAHS","172562"
"PA-FY-9","UNIONTOWN 1.",-79.7140,39.9226,327,"COCORAHS","172565"
"MN-WR-25","SAINT MICHAE",-93.6528,45.2082,864,"COCORAHS","172574"
"NM-VL-30","RIO COMMUNIT",-106.7194,34.6509,1503,"COCORAHS","172594"
"TX-GZ-25","GONZALES 0.6",-97.4479,29.5006,91,"COCORAHS","172615"
"MT-PR-14","VOLBORG 15.1",-105.7660,45.6333,996,"COCORAHS","172619"
"IL-WL-121","MONEE 4.9 W",-87.8479,41.4147,221,"COCORAHS","172622"
"MN-CV-22","VICTORIA 1.6",-93.6864,44.8567,302,"COCORAHS","172625"
"CA-SM-22","WOODSIDE 3.4",-122.2637,37.3754,485,"COCORAHS","172627"
"FL-MD-59","SOUTH MIAMI",-80.4880,25.5828,2,"COCORAHS","172628"
"TX-BST-89","CIRCLE D-KC",-97.1746,30.1475,160,"COCORAHS","172630"
"SC-SP-54","PAULINE 4.5",-81.8570,34.7689,208,"COCORAHS","172637"
"TX-GA-20","SHERMAN 5.1",-96.6911,33.5894,258,"COCORAHS","172639"
"KS-TR-29","WAKEENEY 6.1",-99.9583,38.9578,753,"COCORAHS","172649"
"TX-MCL-18","LORENA 5.2 N",-97.2726,31.4383,199,"COCORAHS","172659"
"SC-OR-25","COPE 4.1 NE",-80.9662,33.4277,84,"COCORAHS","172660"
"FL-PN-57","TARPON SPRIN",-82.7385,28.1439,5,"COCORAHS","172674"
"NC-WK-181","RALEIGH 3.2",-78.7140,35.8116,130,"COCORAHS","172681"
"NM-DA-286","LAS CRUCES 9",-106.6356,32.4245,1430,"COCORAHS","172685"
"CAN-MB-164","WINNIPEG 11.",-97.3055,49.8917,625,"COCORAHS","172707"
"TN-WS-16","GRAY 1.3 S",-82.4781,36.3925,476,"COCORAHS","172716"
"TX-BRT-90","BERTRAM 9.4",-97.9661,30.8546,356,"COCORAHS","172720"
"IA-PT-13","COUNCIL BLUF",-95.8480,41.2116,297,"COCORAHS","172735"
"CO-SU-67","BRECKENRIDGE",-106.0325,39.4819,3014,"COCORAHS","172741"
"FL-ES-26","PENSACOLA 1.",-87.1715,30.4664,34,"COCORAHS","172742"
"WA-SP-43","SPOKANE 14.6",-117.6565,47.8069,727,"COCORAHS","172752"
"CAN-ON-71","ST. MARYS 4.",-81.1915,43.2574,330,"COCORAHS","172758"
"MN-IS-8","BRAHAM 0.7 E",-93.1582,45.7239,293,"COCORAHS","172762"
"VA-HR-13","MONTROSE 4.7",-77.3498,37.4561,45,"COCORAHS","172766"
"WA-YK-24","YAKIMA 0.9 W",-120.5452,46.5989,370,"COCORAHS","172772"
"NC-CA-4","SOUTH MILLS",-76.3289,36.4436,3,"COCORAHS","172779"
"FL-PK-48","LAKELAND 3.6",-81.9430,27.9915,36,"COCORAHS","172782"
"OH-MC-7","MARIA STEIN",-84.5214,40.3699,292,"COCORAHS","172783"
"TX-MCL-24","WACO 7.5 SW",-97.2573,31.4809,173,"COCORAHS","172786"
"NC-GL-41","GREENSBORO 7",-79.8367,35.9761,255,"COCORAHS","172796"
"KS-RN-52","ARLINGTON 0.",-98.1773,37.8892,480,"COCORAHS","172808"
"TX-KR-74","KERRVILLE 1.",-99.1290,30.0202,491,"COCORAHS","172810"
"MO-SL-50","WEBSTER GROV",-90.3406,38.6066,153,"COCORAHS","172821"
"FL-CY-37","FLEMING ISLA",-81.7134,30.0616,5,"COCORAHS","172830"
"GA-HY-18","MCDONOUGH 7.",-84.0708,33.5404,0,"COCORAHS","172835"
"CO-AR-311","AURORA 7.3 S",-104.7084,39.6303,1796,"COCORAHS","172838"
"MI-OK-87","ORTONVILLE 2",-83.4431,42.8187,297,"COCORAHS","172844"
"TX-BSQ-4","MERIDIAN 12.",-97.8234,31.8288,308,"COCORAHS","172846"
"CO-SA-59","SAGUACHE 0.4",-106.1344,38.0857,2386,"COCORAHS","172875"
"PVAN","PARADISE VAL",-117.6603,41.1856,1341,"AGRIMET","172883"
"BVPC","BRIDGEPORT V",-119.2522,38.2231,1980,"AGRIMET","172884"
"STVN","STEPTOE VALL",-114.6514,40.0842,1785,"AGRIMET","172886"
"ANVN","ANTELOPE VAL",-117.1689,40.0939,1485,"AGRIMET","172887"
"NSVN","NORTH SPRING",-114.5067,39.4581,1720,"AGRIMET","172889"
"MSVN","MASON VALLEY",-119.1472,39.1067,1319,"AGRIMET","172891"
"SMVN","SMITH VALLEY",-119.3356,38.7514,1489,"AGRIMET","172893"
"SNKN","SNAKE VALLEY",-114.0897,39.0211,1579,"AGRIMET","172894"
"SSVN","SAND SPRING",-115.7975,37.6467,1466,"AGRIMET","172895"
"ROGN","RODGERS SPRI",-116.3308,36.4783,689,"AGRIMET","172898"
"OK-OS-12","SAND SPRINGS",-96.1984,36.1758,283,"COCORAHS","172928"
"NC-AG-5","SPARTA 2.8 N",-81.0866,36.5326,837,"COCORAHS","172947"
"IN-RP-11","BATESVILLE 0",-85.2153,39.3044,297,"COCORAHS","172955"
"NC-CW-20","EDENTON 4.3",-76.5484,36.0114,3,"COCORAHS","172962"
"SC-AK-57","AIKEN 2.9 SS",-81.7141,33.5010,142,"COCORAHS","172968"
"MN-OT-18","RICHVILLE 1.",-95.6443,46.5190,415,"COCORAHS","172972"
"CAN-ON-75","DASHWOOD 7.4",-81.7262,43.3551,187,"COCORAHS","172975"
"CAN-ON-76","EMO 14.7 N",-93.8036,48.7628,376,"COCORAHS","172976"
"IA-CG-7","SWALEDALE 0.",-93.3159,42.9771,351,"COCORAHS","172979"
"NY-CY-26","AURORA 2.4 N",-76.7034,42.7864,153,"COCORAHS","172987"
"DOZT2","DOZIER 3W",-100.3905,35.0803,-9999,"HYD","172990"
"TX-CLL-57","ANNA 0.3 SW",-96.5525,33.3495,215,"COCORAHS","172996"
"273825","HANCOCK",-71.9528,42.9694,227,"COOP","173002"
"MXST2","MENARD 2 NW",-99.8100,30.9300,-9999,"HYD","173003"
"CAN-ON-80","WALTON 1.1 E",-81.2871,43.6783,366,"COCORAHS","173006"
"KY-CM-3","DUBRE 1.1 NN",-85.5488,36.8525,195,"COCORAHS","173011"
"MO-BN-63","COLUMBIA 6.8",-92.4507,38.9761,217,"COCORAHS","173012"
"WI-OG-12","KAUKAUNA 1.5",-88.2859,44.2606,219,"COCORAHS","173026"
"MT-YS-27","BILLINGS 3.2",-108.5221,45.8359,1037,"COCORAHS","173035"
"TX-BXR-300","WINDCREST 1.",-98.3512,29.5209,251,"COCORAHS","173038"
"MA-MD-42","HOLLISTON 0.",-71.4339,42.1882,81,"COCORAHS","173058"
"TAKU1","TAKKA WIIYA",-113.9831,39.7415,2794,"SNOTEL","173063"
"05N24S","RIO SANTA BA",-105.6295,36.0719,3250,"SNOTEL","173064"
"20H01S","STATE LINE",-120.7157,41.9861,1731,"SNOTEL","173065"
"19A09S","MUCKAMUCK",-119.8662,48.5853,1372,"SNOTEL","173066"
"ND-WR-12","BURLINGTON 0",-101.4262,48.2798,481,"COCORAHS","173077"
"CO-LR-1038","FORT COLLINS",-105.1424,40.6140,1558,"COCORAHS","173080"
"CO-AR-313","AURORA 2.1 E",-104.7757,39.6896,1708,"COCORAHS","173085"
"CO-AR-314","WATKINS 10.0",-104.6111,39.6059,1811,"COCORAHS","173086"
"TX-CMR-93","HARLINGEN 4.",-97.7565,26.2010,13,"COCORAHS","173091"
"MD-GR-9","MOUNTAIN LAK",-79.3722,39.4041,747,"COCORAHS","173094"
"TN-BR-19","CLEVELAND 1.",-84.8971,35.1833,235,"COCORAHS","173095"
"CO-LP-79","ROCKWOOD 6.9",-107.8253,37.5978,2715,"COCORAHS","173100"
"KS-RL-36","MANHATTAN 5.",-96.6257,39.2586,376,"COCORAHS","173108"
"WI-JF-11","JOHNSON CREE",-88.8128,43.1156,270,"COCORAHS","173109"
"CAN-ON-86","GUELPH 5.1 S",-80.2439,43.4969,322,"COCORAHS","173112"
"TX-CMR-94","BROWNSVILLE",-97.2815,25.9478,2,"COCORAHS","173114"
"OR-CC-67","MOLALLA 7.5",-122.6011,45.0424,308,"COCORAHS","173122"
"KS-RN-53","PARTRIDGE 3.",-98.0990,38.0148,494,"COCORAHS","173126"
"TN-BT-29","MARYVILLE 3.",-83.9132,35.7373,310,"COCORAHS","173129"
"NM-SN-92","PLACITAS 2.0",-106.4298,35.3235,1766,"COCORAHS","173136"
"TX-CLL-58","PLANO 2.3 SS",-96.7352,33.0148,203,"COCORAHS","173141"
"MN-DK-53","LAKEVILLE 3.",-93.1847,44.7042,284,"COCORAHS","173150"
"CO-CS-19","BLANCA 0.3 S",-105.5123,37.4353,2366,"COCORAHS","173152"
"PA-FR-1","TIONESTA 7.3",-79.4131,41.3940,488,"COCORAHS","173164"
"DRPW","DEER PARK",-117.4335,47.9546,663,"AGRIMET","173166"
"SLWI","SILVERWOOD W",-116.7124,47.9011,712,"AGRIMET","173167"
"CAN-ON-87","O'CONNOR 3.7",-89.7461,48.3539,354,"COCORAHS","173169"
"NJ-MS-71","DENVILLE TWP",-74.4631,40.8805,162,"COCORAHS","173171"
"PA-BR-25","HAMBURG 0.7",-75.9862,40.5665,164,"COCORAHS","173173"
"WV-DD-2","WEST UNION 8",-80.6830,39.3910,240,"COCORAHS","173174"
"VA-BH-1","MILLBORO 0.3",-79.6067,37.9776,537,"COCORAHS","173175"
"OK-CV-112","MOORE 0.1 SE",-97.4738,35.3287,370,"COCORAHS","173190"
"TX-WM-195","ROUND ROCK 1",-97.6972,30.5083,228,"COCORAHS","173191"
"WV-DD-3","WEST UNION 5",-80.6926,39.3533,258,"COCORAHS","173428"
"WV-DD-4","AUBURN 8.3 E",-80.7068,39.1255,285,"COCORAHS","173429"
"FL-BV-55","MELBOURNE 4.",-80.6299,28.0562,7,"COCORAHS","173433"
"PA-VN-11","TITUSVILLE 6",-79.7639,41.5670,396,"COCORAHS","173437"
"NC-CY-3","HAYESVILLE 5",-83.7280,35.0540,714,"COCORAHS","173453"
"TX-GV-49","LA MARQUE 3.",-94.9399,29.3340,2,"COCORAHS","173454"
"CO-AM-32","GREAT SAND D",-105.5480,37.6337,2725,"COCORAHS","173461"
"LUAN5","LUNA",-109.0300,33.8200,-9999,"HYD","173477"
"NJ-MD-62","OLD BRIDGE T",-74.2413,40.4562,8,"COCORAHS","173479"
"IN-WL-14","OSSIAN 2.4 W",-85.2148,40.8737,257,"COCORAHS","173484"
"TN-HR-2","MEDON 3.5 SS",-88.8899,35.4122,130,"COCORAHS","173486"
"CAN-ON-92","DUNROBIN 1.9",-76.0453,45.4232,70,"COCORAHS","173488"
"NJ-MD-63","SOUTH RIVER",-74.3845,40.4437,20,"COCORAHS","173505"
"NC-GV-10","OXFORD 2.5 W",-78.6299,36.2965,156,"COCORAHS","173508"
"FL-PB-72","BOYNTON BEAC",-80.1764,26.5538,11,"COCORAHS","173509"
"WI-DA-35","MADISON 5.5",-89.3728,43.1586,265,"COCORAHS","173530"
"TX-PL-35","LIVINGSTON 1",-95.0783,30.8603,44,"COCORAHS","173531"
"CA-SC-53","LOS GATOS 9.",-121.8896,37.1039,670,"COCORAHS","173542"
"NM-BR-189","TIJERAS 3.5",-106.3131,35.0952,2142,"COCORAHS","173545"
"TX-MCL-30","WACO 1.0 WSW",-97.1990,31.5638,176,"COCORAHS","173547"
"CO-AM-33","MOSCA 17.6 E",-105.5580,37.6442,2543,"COCORAHS","173550"
"CA-OR-39","ANAHEIM 7.3",-117.7469,33.8521,230,"COCORAHS","173555"
"NC-LN-10","VALE 4.2 W",-81.4717,35.5391,335,"COCORAHS","173563"
"NM-BR-193","TIJERAS 7.2",-106.3418,34.9871,2335,"COCORAHS","173571"
"NM-TR-10","MOUNTAINAIR",-106.3328,34.4811,1933,"COCORAHS","173572"
"NM-GR-57","SILVER CITY",-108.3902,32.9040,1825,"COCORAHS","173577"
"WA-SJ-40","FRIDAY HARBO",-123.0792,48.5568,100,"COCORAHS","173578"
"NM-SF-68","SANTA FE 16.",-106.0939,35.4764,1873,"COCORAHS","173592"
"NC-CN-67","TRENT WOODS",-77.0897,35.0906,5,"COCORAHS","173596"
"SC-CR-96","CHARLESTON 5",-79.9186,32.7449,8,"COCORAHS","173600"
"IA-FM-1","SIDNEY 5.1 N",-95.6070,40.8136,291,"COCORAHS","173608"
"SC-CR-97","CHARLESTON 5",-80.0746,32.8097,15,"COCORAHS","173611"
"CAN-MB-181","SANFORD 0.8",-97.4360,49.6773,628,"COCORAHS","173612"
"IN-MD-29","ANDERSON 2.2",-85.6670,40.1202,266,"COCORAHS","173615"
"CAN-ON-96","NEWMARKET 1.",-79.4431,44.0607,257,"COCORAHS","173622"
"CKP01","CHEROKEE PAR",-105.2670,40.8263,1815,"COAGMET","173623"
"NC-BC-85","ASHEVILLE 6.",-82.6302,35.6362,648,"COCORAHS","173650"
"MO-JF-18","ARNOLD 0.5 E",-90.3610,38.4280,161,"COCORAHS","173652"
"SC-LX-96","CAYCE 1.0 SS",-81.0560,33.9414,46,"COCORAHS","173666"
"MO-SN-2","BLACKBURN 3.",-93.4680,39.1462,228,"COCORAHS","173667"
"IL-CK-243","ELMWOOD PARK",-87.8037,41.9177,195,"COCORAHS","173682"
"WA-SN-87","BOTHELL 5.4",-122.1963,47.8376,106,"COCORAHS","173686"
"TX-VC-44","VICTORIA 1.2",-96.9733,28.8390,32,"COCORAHS","173688"
"037970","WITTS SPRING",-92.8667,35.7667,595,"COOP","173700"
"WA-PR-65","SPANAWAY 5.4",-122.3289,47.0655,136,"COCORAHS","173705"
"MT-LK-13","RONAN 0.2 WS",-114.1048,47.5275,931,"COCORAHS","173707"
"VA-GC-4","GLOUCESTER C",-76.5449,37.4580,23,"COCORAHS","173711"
"IN-JY-12","PORTLAND 2.3",-84.9842,40.3997,285,"COCORAHS","173713"
"VT-WR-10","WEST WINDSOR",-72.4920,43.4616,225,"COCORAHS","173718"
"NM-LU-65","DEMING 4.0 N",-107.7482,32.3196,1343,"COCORAHS","173721"
"NWMT2","BELMONT 2 N",-97.6800,29.5600,-9999,"HYD","173725"
"OH-DL-10","SUNBURY 5.7",-82.7732,40.2001,332,"COCORAHS","173728"
"TX-GV-51","LA MARQUE 1.",-94.9644,29.3633,3,"COCORAHS","173738"
"TX-HYS-124","SAN MARCOS 2",-97.9660,29.8888,217,"COCORAHS","173739"
"TX-JN-16","CLEBURNE 5.8",-97.3070,32.3400,270,"COCORAHS","173742"
"TX-GP-93","NEW BRAUNFEL",-98.0325,29.6766,196,"COCORAHS","173744"
"NY-UL-15","STONE RIDGE",-74.1516,41.8516,118,"COCORAHS","173746"
"NV-EL-23","SPRING CREEK",-115.6386,40.7857,1630,"COCORAHS","173754"
"NY-UL-16","ROSENDALE VI",-74.1075,41.8608,91,"COCORAHS","173759"
"MI-MC-4","ST. IGNACE 0",-84.7198,45.8606,180,"COCORAHS","173760"
"KS-MN-16","HILLSBORO 6.",-97.2428,38.2675,438,"COCORAHS","173764"
"NY-SF-34","BAY SHORE 0.",-73.2410,40.7234,1,"COCORAHS","173769"
"WV-KN-21","CHARLESTON 3",-81.6987,38.3335,244,"COCORAHS","173770"
"IN-HY-16","NEW CASTLE 3",-85.4250,39.9179,319,"COCORAHS","173772"
"IL-CP-103","CHAMPAIGN 0.",-88.2666,40.1171,233,"COCORAHS","173785"
"CAN-NB-38","GRAND FALLS",-67.7263,47.0570,183,"COCORAHS","173797"
"IL-CP-104","HOMER 2.0 NW",-87.9840,40.0540,201,"COCORAHS","173801"
