This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
Station,Name,Longitude,Latitude,Elevation(m),Network,station_id
"TOUTL","SUNNYSIDE",-120.0779,46.3266,238,"MESOWEST","291032"
"TFRAN","FRANKLIN FAL",-121.4320,47.4260,837,"MESOWEST","291034"
"THECK","HECKELVILLE",-124.0490,48.0703,291,"MESOWEST","291098"
"TALPE","ALPENTAL EXI",-121.4180,47.4270,906,"MESOWEST","291099"
"TMANE","MANASTASH RI",-120.4270,46.8870,786,"MESOWEST","291100"
"TDSTY","SR 26 Dusty",-117.6554,46.8093,512,"MESOWEST","291102"
"TPERR","SPOKANE PERR",-117.3920,47.6531,591,"MESOWEST","291103"
"TNISQ","NISQUALLY RI",-122.7158,47.0677,4,"MESOWEST","291105"
"TRITZ","RITZVILLE",-118.3950,47.1095,558,"MESOWEST","291110"
"TBELL","CAPE HORN",-122.2030,45.5690,148,"MESOWEST","291113"
"TRYEG","RYEGRASS SUM",-120.2035,46.9467,773,"MESOWEST","291115"
"TMDHN","MID HANFORD",-119.5411,46.4671,157,"MESOWEST","291119"
"TLIBE","LIBERTY LAKE",-117.1108,47.6703,630,"MESOWEST","291122"
"TPUYR","Puyallup Riv",-122.3989,47.2040,2,"MESOWEST","291129"
"TMESA","Mesa SR17 In",-118.9885,46.5714,262,"MESOWEST","291130"
"TZILL","ZILLAH",-120.2411,46.3930,246,"MESOWEST","291133"
"TPRIC","STAMPEDE OVE",-121.3069,47.3053,730,"MESOWEST","291138"
"T2195","Garden Sprin",-117.3630,47.6387,670,"MESOWEST","291142"
"THOME","SNOQUALMIE R",-121.6694,47.4435,385,"MESOWEST","291145"
"TBULL","BULLFROG",-121.0313,47.1821,606,"MESOWEST","291146"
"TDIAM","DIAMOND POIN",-122.9523,48.0504,81,"MESOWEST","291148"
"TALDE","Alderdale",-119.9345,45.8356,85,"MESOWEST","291150"
"TSPAN","SPANGLE",-117.3853,47.4492,742,"MESOWEST","291154"
"TCLAY","LOON LAKE CL",-117.5981,48.0284,785,"MESOWEST","291158"
"TOTHE","OTHELLO",-119.1287,46.8091,331,"MESOWEST","291162"
"TMEDI","SR902 INTERC",-117.3370,47.2949,742,"MESOWEST","291164"
"TCURT","ASAHEL CURTI",-121.4734,47.3933,595,"MESOWEST","291167"
"TNINE","NINE MILE FA",-117.5440,47.7773,489,"MESOWEST","291172"
"THORS","PASCO",-119.2246,46.0446,378,"MESOWEST","291173"
"TTWIN","TWIN BRIDGES",-119.3161,46.3256,126,"MESOWEST","291174"
"TELKH","ELK HEIGHTS",-120.7860,47.1130,676,"MESOWEST","291175"
"LAUDJ","Lauderdale J",-120.7074,47.2038,680,"MESOWEST","291178"
"TWHIT","White Pass",-121.3900,46.6380,1371,"MESOWEST","291181"
"TDRYD","SR97 INTERCH",-120.5866,47.5555,320,"MESOWEST","291183"
"TPARK","UNION GAP",-120.4718,46.5385,290,"MESOWEST","291184"
"TSILI","SILICA ROAD",-119.9160,47.0430,375,"MESOWEST","291186"
"TTOUC","Touchet Road",-118.6677,46.0546,141,"MESOWEST","291188"
"TR225","SR225 INTERC",-119.4228,46.3832,144,"MESOWEST","291194"
"TSUMT","UMTANUM REST",-120.4140,46.7137,622,"MESOWEST","291195"
"TMARY","SR14 INTERCH",-120.8147,45.6981,204,"MESOWEST","291199"
"TPROS","PROSSER",-119.7489,46.2176,198,"MESOWEST","291200"
"SW2ID","Shaw Twin",-115.9669,44.8983,2173,"MESOWEST","291203"
"TI5M4","I-5 at 78th",-122.6649,45.6766,76,"MESOWEST","291204"
"TSATU","SATUS PASS",-120.6520,45.9850,951,"MESOWEST","291207"
"TI182","I182 INTERCH",-119.3695,46.2504,262,"MESOWEST","291211"
"TLOUP","LOUP LOUP",-119.8792,48.3904,1230,"MESOWEST","291212"
"TWTCN","SR 26 Washtu",-118.3091,46.7585,312,"MESOWEST","291216"
"TKMMO","KM MOUNTAIN",-123.5097,46.3456,231,"MESOWEST","291219"
"TUNIN","UNIONTOWN",-117.0811,46.5172,816,"MESOWEST","291222"
"TMANW","MANASTASH RI",-120.5000,46.9280,435,"MESOWEST","291223"
"TI5M1","I-5 at Mill",-122.6660,45.6307,27,"MESOWEST","291226"
"TGMND","GRAND MOUND",-123.0072,46.8023,56,"MESOWEST","291227"
"TROCK","ROCKY CANYON",-120.7240,47.0780,566,"MESOWEST","291228"
"TR241","SR241 INTERC",-119.8798,46.5341,390,"MESOWEST","291229"
"TSELL","PROSSER",-119.6017,46.1314,334,"MESOWEST","291232"
"MCOW3","Oneida Co. U",-89.1516,45.5764,488,"MESOWEST","291235"
"WI069","I-41 NB at B",-88.4833,44.1655,228,"MESOWEST","291239"
"ABBW3","STH WB 29 0.",-90.2722,44.9461,416,"MESOWEST","291240"
"MTSW3","Crawford Co.",-90.9372,43.3068,350,"MESOWEST","291241"
"WI090","Waukesha Co",-88.4710,43.0691,270,"MESOWEST","291242"
"FIFW3","STH 13 NB 0.",-90.4269,45.8569,440,"MESOWEST","291244"
"ACDW3","Trempealeau",-91.4606,44.2090,374,"MESOWEST","291247"
"CMAW3","Waushara Co",-89.4975,43.9961,296,"MESOWEST","291249"
"WI078","I-90 EB at U",-91.2351,43.8644,198,"MESOWEST","291251"
"WI075","I-94 WB at S",-87.9534,42.7339,228,"MESOWEST","291255"
"CABW3","Bayfield Co.",-91.3244,46.1648,397,"MESOWEST","291257"
"WI081","STH 70 at ST",-88.6539,45.9683,485,"MESOWEST","291298"
"WDFW3","Vilas Co. ST",-89.6802,45.8911,494,"MESOWEST","291299"
"WUSW3","I-39 NB at C",-89.6501,44.9116,367,"MESOWEST","291300"
"TMAW3","Monroe Co. I",-90.5048,44.0215,293,"MESOWEST","291301"
"WI072","USH 2 at W j",-90.9489,46.5884,182,"MESOWEST","291303"
"WI061","Portage Co.",-89.6482,44.5992,333,"MESOWEST","291304"
"WI084","I-43 SE end",-88.0395,44.5094,185,"MESOWEST","291308"
"STXW3","Polk Co - US",-92.5906,45.3975,367,"MESOWEST","291312"
"GRAW3","Burnett Co.",-92.7170,45.7729,278,"MESOWEST","291316"
"WI088","I-39 / 90 at",-89.0278,42.8361,261,"MESOWEST","291318"
"WI085","I43 SB at Su",-87.7656,44.4530,260,"MESOWEST","291319"
"STNW3","Chippewa Co.",-90.9372,44.9520,325,"MESOWEST","291322"
"WI054","US 2 WB at H",-91.2197,46.5312,332,"MESOWEST","291323"
"WI087","I-39 / 90 at",-89.1586,42.9980,277,"MESOWEST","291326"
"WI077","STH 28 at CT",-88.7466,43.8081,293,"MESOWEST","291327"
"WI058","Lincoln Co.",-89.6719,45.5439,452,"MESOWEST","291330"
"WI018","I-894 SB at",-88.0388,42.9658,231,"MESOWEST","291334"
"MSAW3","I-41 at STH4",-88.4733,44.2187,233,"MESOWEST","291341"
"WI089","I-39 / 90 at",-88.9932,42.7267,276,"MESOWEST","291342"
"ECRW3","Eau Claire (",-91.4237,44.7676,278,"MESOWEST","291344"
"WI086","Theresa - I4",-88.4039,43.5368,295,"MESOWEST","291345"
"DODW3","Iowa Co.  US",-90.1186,42.9451,359,"MESOWEST","291347"
"WI062","Green Lake C",-89.0769,43.8360,262,"MESOWEST","291351"
"BRVW3","I-94 EB 0.7",-90.9116,44.3392,338,"MESOWEST","291354"
"JAKW3","US45 NB at S",-88.1864,43.3248,273,"MESOWEST","291356"
"WY55","I90 - Pompey",-106.8640,44.6434,1350,"MESOWEST","291357"
"KDHS","I90 - Dead H",-106.1048,44.2191,1226,"MESOWEST","291359"
"WY3","I90 - Indian",-106.2552,44.1958,1404,"MESOWEST","291360"
"WY46","I80/US30 - C",-104.6059,41.1593,1798,"MESOWEST","291361"
"WY31","I80/US189 -",-110.8669,41.2690,2122,"MESOWEST","291363"
"KHLD","US20/US26 -",-107.3220,43.0923,1864,"MESOWEST","291364"
"WY48","WY210 - Wild",-105.2001,41.1941,2229,"MESOWEST","291365"
"WY40","I25/US87 - B",-104.8471,41.6483,1764,"MESOWEST","291369"
"WY62","I25/US87 - S",-106.3859,43.4283,1573,"MESOWEST","291371"
"WY21","I80 - Wagonh",-106.2932,41.6396,2323,"MESOWEST","291373"
"KPUM","US287 - Pump",-105.4691,41.0522,2462,"MESOWEST","291376"
"KWTR","I25/US87 - W",-104.8750,41.4177,1903,"MESOWEST","291377"
"KSOU","WY28 - South",-108.8444,42.4775,2498,"MESOWEST","291379"
"WY20","I80 - County",-106.3709,41.6696,2305,"MESOWEST","291382"
"MRRNT","Raintree",-111.7355,41.3926,2591,"MESOWEST","291385"
"WY25","I80 - Strous",-106.0460,41.4962,2361,"MESOWEST","291386"
"KBRX","I25/US87 - B",-104.9436,41.9307,1562,"MESOWEST","291387"
"WY43","US26/US287 -",-110.0604,43.7485,2929,"MESOWEST","291388"
"WY8","I80 - Church",-110.1205,41.4298,2053,"MESOWEST","291389"
"8379931C","LOXAHATCHEE",-80.4269,26.4881,5,"RAWS","291390"
"WY42","US191 - Fars",-109.4494,42.1089,2011,"MESOWEST","291393"
"WY58","I80/US189 -",-111.0457,41.2473,2061,"MESOWEST","291394"
"WY7","I80/US189 -",-110.9760,41.2610,2102,"MESOWEST","291396"
"WY16","I80 - Dana R",-106.6481,41.7336,2241,"MESOWEST","291451"
"WY28","I80/US30 - S",-105.4346,41.2008,2616,"MESOWEST","291452"
"WY13","I80/US30 - T",-108.2966,41.6301,2121,"MESOWEST","291453"
"WY5","WY387 - Pine",-105.7859,43.6174,1630,"MESOWEST","291454"
"KREC","WY28 - Lower",-108.6109,42.6180,2006,"MESOWEST","291455"
"KIKA","I90 - Inyan",-104.6293,44.2941,1322,"MESOWEST","291456"
"WY45","US20/US26 -",-106.8010,43.0292,1705,"MESOWEST","291457"
"WY64","US85 - Four",-104.1361,44.0808,1790,"MESOWEST","291458"
"WY30","US30 - Nugge",-110.8081,41.8203,2020,"MESOWEST","291459"
"WY60","US20 - Van T",-104.1576,42.6692,1472,"MESOWEST","291460"
"WY32","I80/US189 -",-110.7425,41.3078,2120,"MESOWEST","291461"
"WY23","I80 - Arling",-106.1792,41.5875,2369,"MESOWEST","291462"
"WY2","I90/US87 - M",-107.2980,44.9998,1313,"MESOWEST","291463"
"WY4","I90 - Mile M",-105.8127,44.2177,1468,"MESOWEST","291465"
"WY39","I80/US30 - M",-104.9749,41.1096,1996,"MESOWEST","291466"
"WY61","I25 - Hat Si",-106.2017,42.8394,1572,"MESOWEST","291467"
"WY17","I80 - Mile M",-106.5677,41.7415,2218,"MESOWEST","291469"
"WY29","I80/US30 - R",-105.2098,41.0985,2305,"MESOWEST","291471"
"KARL","I80 - Arling",-106.2149,41.5981,2369,"MESOWEST","291472"
"KSKL","WY230 - Skyl",-106.5769,41.1375,2448,"MESOWEST","291473"
"DHS","I90/US87 - P",-106.8013,44.5226,1412,"MESOWEST","291474"
"WY18","I80 - Hallec",-106.5115,41.7533,2279,"MESOWEST","291475"
"KBFU","WY59 - Belle",-105.4467,43.9325,1413,"MESOWEST","291477"
"KCMS","I80/US30 - P",-109.6020,41.5496,1953,"MESOWEST","291478"
"WY26","I80 - Quealy",-105.9613,41.4439,2246,"MESOWEST","291479"
"WY34","I80 - Leroy",-110.6389,41.2989,2085,"MESOWEST","291480"
"KDRC","I25 - Deer C",-105.8606,42.8369,1552,"MESOWEST","291481"
"WY47","WY258 - WYO",-106.3081,42.8063,1665,"MESOWEST","291483"
"KTMH","I25/US87 - T",-106.3371,43.1227,1724,"MESOWEST","291484"
"WY22","I80 - Foote",-106.2411,41.6214,2358,"MESOWEST","291485"
"KFIR","I80/US189 -",-110.8007,41.2765,2276,"MESOWEST","291486"
"WY15","I80/US287/US",-106.8393,41.7415,2086,"MESOWEST","291488"
"KVDW","I80/US30 - V",-105.4024,41.1569,2551,"MESOWEST","291489"
"WY36","I80/US30 - L",-105.3392,41.1282,2435,"MESOWEST","291491"
"WY6","I90/US14 - B",-104.0810,44.5428,1088,"MESOWEST","291492"
"KBIT","I80/US30 - B",-108.5836,41.6460,2174,"MESOWEST","291493"
"WY33","I80 - Coal R",-110.6852,41.2966,2245,"MESOWEST","291494"
"WY11","I80/US30 - S",-108.9003,41.6920,1980,"MESOWEST","291496"
"KGUN","US85 - Gun B",-104.3443,41.4437,1699,"MESOWEST","291497"
"WY9","I80/US30 - R",-109.3317,41.5482,1906,"MESOWEST","291498"
"WY37","I80/US30 - B",-105.2806,41.1178,2376,"MESOWEST","291500"
"KCHJ","WY296 - Chie",-109.3809,44.7400,2464,"MESOWEST","291501"
"WY19","I80 - Elk Mo",-106.4500,41.7201,2228,"MESOWEST","291503"
"WY56","I25/US26/US8",-105.1025,42.5995,1436,"MESOWEST","291504"
"WY27","I80 - Herric",-105.8241,41.3950,2184,"MESOWEST","291505"
"WY41","US16 - Big H",-107.2484,44.1677,2447,"MESOWEST","291506"
"WY12","I80/US30 - P",-108.8014,41.6825,1989,"MESOWEST","291510"
"WY35","I80 - French",-110.5578,41.2977,2249,"MESOWEST","291511"
"KIDV","I25/US87 - I",-106.6383,43.8986,1597,"MESOWEST","291512"
"KCTD","I80/US30 - C",-107.7826,41.7159,2174,"MESOWEST","291513"
"WY50","I25/US87 - F",-106.3450,42.8664,1619,"MESOWEST","291514"
"WY1","I25/US26/US8",-105.0462,42.3188,1512,"MESOWEST","291515"
"WY24","I80 - Cooper",-106.0889,41.5488,2332,"MESOWEST","291516"
"WY52","US14 - Grani",-107.4969,44.6527,2729,"MESOWEST","291518"
"KPER","I80/US30 - G",-109.4600,41.5319,1928,"MESOWEST","291519"
"WY44","WY487 - Shir",-106.2376,42.3759,2199,"MESOWEST","291520"
"WY49","WY210 - Hynd",-105.2551,41.1908,2321,"MESOWEST","291522"
"WSFT2","270 Willow S",-95.1100,29.6508,8,"MESOWEST","291625"
"JOPT2","2185 John Pa",-95.7872,29.9103,50,"MESOWEST","291640"
"LHFT2","Lake Houston",-95.1210,30.0166,15,"MESOWEST","291665"
"GCGT2","1670 Greens",-95.5194,29.9490,39,"MESOWEST","291683"
"TCAT2","4020 Cangelo",-95.5272,29.6092,25,"MESOWEST","291684"
"RLPT2","1020 NRG Par",-95.4082,29.6791,20,"MESOWEST","291696"
"HLNT2","G103 San Jac",-95.0618,29.7925,0,"MESOWEST","291697"
"CBHT2","1710 Cedar B",-94.9427,29.7197,4,"MESOWEST","291699"
"PTKT2","650 Patricks",-95.1176,29.7052,9,"MESOWEST","291713"
"LTST2","640 Lateral",-95.0469,29.6835,8,"MESOWEST","291737"
"030HC","4650 HWY 6 a",-96.0750,30.1142,74,"MESOWEST","291751"
"012HC","3500 IH 10 W",-95.6360,29.7848,32,"MESOWEST","291775"
"FLPT2","B106 230 Big",-95.0760,29.6516,3,"MESOWEST","291786"
"WLIT2","FM 1097at LK",-95.6043,30.4371,62,"MESOWEST","291787"
"RIOT2","G103 710 San",-95.0777,29.8291,0,"MESOWEST","291790"
"FRPT2","SH 36 at BRA",-95.3800,28.9468,3,"MESOWEST","291805"
"LPOT2","620 Little C",-95.0273,29.6501,7,"MESOWEST","291819"
"HCFT2","Harris Count",-95.4524,29.8062,25,"MESOWEST","291869"
"BVHT2","4330 Brazos",-95.6061,29.1441,11,"MESOWEST","291871"
"NTBT2","A104 610 Tay",-95.0217,29.6200,1,"MESOWEST","291903"
"FNDT2","135 Clear Cr",-95.1968,29.5425,13,"MESOWEST","291904"
"TNST2","1000 Houston",-95.4396,29.7827,23,"MESOWEST","291911"
"USNT2","4530 Brazos",-95.6781,29.5827,24,"MESOWEST","291930"
"FSTT2","5050 Friends",-95.2013,29.4970,11,"MESOWEST","291944"
"SCPT2","2200 Houston",-95.0819,29.7620,0,"MESOWEST","291951"
"JE039","AJ Yard",-111.5431,33.4219,537,"MESOWEST","292211"
"JE045","Black Canyon",-110.6981,34.3311,2154,"MESOWEST","292449"
"GPT03","Bear Creek a",-97.0067,32.7978,137,"MESOWEST","292616"
"SARC1","San Rafael",-122.5322,37.9994,37,"MESOWEST","292642"
"RWCC1","Redwood City",-122.2139,37.4878,3,"MESOWEST","292655"
"OAMC1","Oakland Muse",-122.2634,37.7981,9,"MESOWEST","292662"
"PREC1","Point Reyes",-122.9364,38.1030,25,"MESOWEST","292667"
"XACC1","AUSTIN CREEK",-123.0144,38.5639,375,"MESOWEST","292677"
"USVC1","UPPER SAN LE",-122.0981,37.7644,140,"MESOWEST","292681"
"BONC1","BONNY DOON F",-122.2222,38.0511,19,"MESOWEST","292684"
"G1387","GW1387 Pine",-116.5280,32.8300,1128,"MESOWEST","292686"
"F3178","FW3178 Victo",-117.3647,34.4882,964,"MESOWEST","292709"
"SDFRV","French Valle",-117.0880,33.5970,434,"MESOWEST","292711"
"F0494","FW0494 San B",-117.3220,34.1838,463,"MESOWEST","292730"
"F6882","FW6882 Pine",-116.7302,33.7538,1757,"MESOWEST","292741"
"F9926","FW9926 Palom",-116.8618,33.3572,1693,"MESOWEST","292760"
"F1327","FW1327 San C",-117.6210,33.4192,5,"MESOWEST","292787"
"E9934","EW9934 Hospi",-117.1685,34.2672,1624,"MESOWEST","292793"
"F6884","FW6884 Pine",-116.7373,33.7612,1897,"MESOWEST","292807"
"SDMRO","Moreno Valle",-117.2330,33.9600,587,"MESOWEST","292839"
"SDHET","Hemet Valle",-116.8880,33.7400,625,"MESOWEST","292878"
"F0381","FW0381 Valle",-117.0382,33.2218,394,"MESOWEST","292887"
"F0495","FW0495 San D",-117.2263,32.7642,7,"MESOWEST","292901"
"F0527","FW0527 Guata",-116.5552,32.8512,1233,"MESOWEST","292908"
"F8322","FW8322 Cathe",-116.4770,33.8310,121,"MESOWEST","292956"
"SDEOR","Elsinore EOR",-117.3410,33.6830,386,"MESOWEST","292962"
"LIB37","POR32 4th Av",-120.4624,39.8134,1494,"MESOWEST","292972"
"LIB14","7400-Glenshi",-120.0975,39.3521,1790,"MESOWEST","292974"
"LIB32","TAH-5201 Lak",-120.1128,39.1888,1928,"MESOWEST","292979"
"LIB15","Washoe204-Fa",-120.0098,39.4498,1605,"MESOWEST","292980"
"LIB31","STL3101 Ledg",-119.9357,38.9431,2090,"MESOWEST","292983"
"LIB05","TPZ1261Park",-119.5202,38.6412,1538,"MESOWEST","292985"
"LIB23","SRB51-Smithn",-120.2137,39.6435,1582,"MESOWEST","292986"
"LIB35","TAH5201-Fair",-120.1464,39.1691,1911,"MESOWEST","292989"
"LIB02","TAH7300-DL B",-120.1003,38.9756,2081,"MESOWEST","292994"
"LIB24","CAL204-Dog V",-120.0044,39.5249,1520,"MESOWEST","292996"
"LIB30","TRK7203-Nort",-120.1155,39.3006,1782,"MESOWEST","292998"
"LIB18","MEY3400-Camp",-120.0475,38.9340,1910,"MESOWEST","292999"
"LIB22","CEM41-Garbag",-120.2220,39.6751,1528,"MESOWEST","293000"
"LIB33","Tahoe-7300 S",-120.1188,39.0559,1929,"MESOWEST","293002"
"LIB36","TPZ1261 Cunn",-119.5037,38.5807,1549,"MESOWEST","293004"
"LIB28","MUL1296-Mark",-119.7807,38.6946,1687,"MESOWEST","293005"
"LIB21","WSH201-Flori",-120.0255,39.4048,1597,"MESOWEST","293007"
"NV050","Paradise Hil",-117.6390,41.3073,1338,"MESOWEST","293008"
"NV053","Pleasant Val",-119.7815,39.3464,1468,"MESOWEST","293009"
"NV047","NE Elko",-115.5889,40.9505,1586,"MESOWEST","293011"
"NV058","Smith Valley",-119.3998,38.8343,1487,"MESOWEST","293012"
"NV002","Musgrove Cre",-119.8481,39.2273,1687,"MESOWEST","293013"
"NV019","Genoa",-119.8475,39.0056,1476,"MESOWEST","293014"
"NV061","Wild Oat Mou",-119.5428,38.7108,1816,"MESOWEST","293015"
"NV025","Carson City",-119.7800,39.1291,1578,"MESOWEST","293016"
"NV060","Palomino Val",-119.6305,39.7677,1333,"MESOWEST","293018"
"NV066","Ruhenstroth",-119.6897,38.8815,1514,"MESOWEST","293019"
"NV029","Laughlin",-114.6157,35.1334,198,"MESOWEST","293020"
"NV042","Reid Gardner",-114.6388,36.6579,485,"MESOWEST","293021"
"NV063","Tracy",-119.5185,39.5601,1306,"MESOWEST","293022"
"NV031","Mid Kyle Can",-115.5664,36.2706,1927,"MESOWEST","293024"
"NV062","Double Sprin",-119.5910,38.7789,1818,"MESOWEST","293026"
"NV001","Incline Vill",-119.9458,39.2401,1898,"MESOWEST","293027"
"NV055","Jacks Valley",-119.8152,39.0885,1568,"MESOWEST","293029"
"NV032","Corn Creek",-115.4298,36.4263,952,"MESOWEST","293030"
"NV009","West Verdi",-120.0108,39.5200,1563,"MESOWEST","293031"
"NV024","Kingsbury Gr",-119.9133,38.9712,2070,"MESOWEST","293032"
"NV043","Winnemucca",-117.6974,40.9840,1353,"MESOWEST","293033"
"NV006","Franktown Cr",-119.8414,39.2741,1541,"MESOWEST","293034"
"NV051","North Lawton",-119.9045,39.5334,1574,"MESOWEST","293035"
"NV067","Kings Canyon",-119.8100,39.1560,1592,"MESOWEST","293036"
"NV054","East Carson",-119.6917,39.1907,1447,"MESOWEST","293037"
"NV023","Zephyr Cove",-119.9407,38.9927,1979,"MESOWEST","293038"
"NV039","Artesian Sub",-115.1140,36.1744,558,"MESOWEST","293039"
"NV004","Virginia Hig",-119.6483,39.3769,1877,"MESOWEST","293040"
"NV011","West Reno (M",-119.9210,39.5013,1546,"MESOWEST","293041"
"NV022","South Genoa",-119.8336,38.9862,1427,"MESOWEST","293043"
"NV045","Six Mile Can",-119.5569,39.3088,1363,"MESOWEST","293045"
"NV048","North Elko",-115.8046,40.8723,1700,"MESOWEST","293046"
"NV020","North Topaz",-119.5366,38.7482,1730,"MESOWEST","293047"
"NV064","East Cold Sp",-119.9390,39.6784,1626,"MESOWEST","293048"
"NV033","Lower Angel",-115.5390,36.3287,1960,"MESOWEST","293052"
"NV012","Hobart Mills",-120.1950,39.4090,1838,"MESOWEST","293053"
"NV026","Glenbrook",-119.9393,39.0920,1912,"MESOWEST","293054"
"NV038","Sandy Valley",-115.5904,35.8102,842,"MESOWEST","293055"
"NV010","Peavine",-119.9045,39.5934,1858,"MESOWEST","293056"
"NV027","South Dagget",-119.8872,38.9655,2281,"MESOWEST","293057"
"NV035","Searchlight",-114.9384,35.4600,1047,"MESOWEST","293058"
"NV014","ArrowCreek",-119.8213,39.4294,1552,"MESOWEST","293059"
"NV059","Pine Grove M",-119.1861,38.6843,2499,"MESOWEST","293060"
"NV052","South Verdi",-119.9762,39.4950,1649,"MESOWEST","293061"
"NV044","Virginia Cit",-119.6470,39.2984,1879,"MESOWEST","293062"
"NV005","New Washoe C",-119.7633,39.2968,1594,"MESOWEST","293063"
"NV028","West Incline",-120.0107,39.2584,2180,"MESOWEST","293064"
"NV065","Sheridan",-119.8308,38.9101,1466,"MESOWEST","293065"
"NV057","Prosser Dam",-120.1433,39.3741,1757,"MESOWEST","293066"
"NV021","SW Gardnervi",-119.7795,38.9258,1439,"MESOWEST","293068"
"NV008","North Hender",-115.0160,36.0702,503,"MESOWEST","293069"
"NV013","Northwest Re",-119.8514,39.5551,1566,"MESOWEST","293070"
"NV034","Blue Diamond",-115.4053,36.0498,1027,"MESOWEST","293071"
"NV030","Incline Vill",-119.9192,39.2491,2236,"MESOWEST","293072"
"NV046","Lamoille",-115.4709,40.7368,1773,"MESOWEST","293073"
"NV049","South Elko",-115.7772,40.7571,1849,"MESOWEST","293074"
"PC398","Hogsback",-110.3200,42.3251,2746,"MESOWEST","293124"
"PC173","Sheepy Saddl",-121.5776,41.9249,1480,"MESOWEST","293125"
"PC151","Cedar Mounta",-110.6188,39.1713,2336,"MESOWEST","293126"
"PC429","Ulrich",-122.5810,42.7598,1112,"MESOWEST","293127"
"PC227","Rock Creek",-123.0235,43.3310,405,"MESOWEST","293129"
"PC394","Lewis and Cl",-123.8510,46.0493,17,"MESOWEST","293132"
"PC247","Page",-123.5511,42.0403,1178,"MESOWEST","293134"
"PC437","Kinney Creek",-123.0972,42.0910,536,"MESOWEST","293135"
"PC101","Dry Fork Can",-109.6063,40.5235,1785,"MESOWEST","293136"
"PC237","Snowy Range",-105.7126,41.3379,2222,"MESOWEST","293137"
"PC093","Rockville",-113.0341,37.1527,1258,"MESOWEST","293139"
"PC364","Chesterfield",-111.9280,42.8800,1652,"MESOWEST","293141"
"PC111","Ogden Canyon",-111.9248,41.2372,1466,"MESOWEST","293142"
"PC004","Lake Siskiyo",-122.3166,41.2803,1010,"MESOWEST","293143"
"PC121","Federal Heig",-111.8388,40.7759,1524,"MESOWEST","293144"
"PC187","Big Indian",-109.2600,38.1819,2052,"MESOWEST","293145"
"PC425","Koppisch Rd",-123.6086,46.1599,89,"MESOWEST","293146"
"PC325","Youngs River",-123.7910,46.1151,16,"MESOWEST","293148"
"PC333","3300 South",-111.8346,40.7000,1381,"MESOWEST","293149"
"PC052","Scott Bar",-122.9999,41.7479,682,"MESOWEST","293150"
"PC356","Woodland Cre",-111.2366,40.5695,2176,"MESOWEST","293151"
"PC408","Stags Leap R",-122.3884,41.5963,829,"MESOWEST","293152"
"PC420","Philomath So",-123.3688,44.5279,80,"MESOWEST","293153"
"PC063","Brown's Cany",-111.4304,40.7010,2019,"MESOWEST","293154"
"PC059","Silver Summi",-111.4920,40.7628,2044,"MESOWEST","293155"
"PC322","Boiling Poin",-118.5811,45.5901,1076,"MESOWEST","293156"
"PC069","East Carbon",-110.3860,39.5510,1988,"MESOWEST","293157"
"PC161","Echo Mountai",-123.9059,45.0148,196,"MESOWEST","293158"
"PC199","Cedar Creek",-120.2307,41.5391,1662,"MESOWEST","293159"
"PC281","Hornbrook We",-122.5733,41.9110,744,"MESOWEST","293160"
"PC389","Rocky Top",-120.6694,46.6262,527,"MESOWEST","293161"
"PC131","Cascadia Wes",-122.5398,44.3851,489,"MESOWEST","293163"
"PC421","Dawson Rd",-123.3689,44.3638,98,"MESOWEST","293165"
"PC407","East Louie R",-122.4683,41.5687,816,"MESOWEST","293166"
"PC288","West Branch",-123.4796,41.9335,745,"MESOWEST","293167"
"PC262","Dead Indian",-109.2813,44.7141,1692,"MESOWEST","293168"
"PC442","Galice Creek",-123.6085,42.5631,241,"MESOWEST","293169"
"PC169","Mill Creek H",-121.4721,44.8697,824,"MESOWEST","293170"
"PC089","Piney Ridge",-122.7422,41.5980,1151,"MESOWEST","293171"
"PC198","Iron Cap",-112.2168,38.4970,2086,"MESOWEST","293172"
"PC072","Cedar Highla",-113.0637,37.6410,2075,"MESOWEST","293173"
"PC105","Upper Avenue",-111.8553,40.7793,1476,"MESOWEST","293174"
"PC249","Rogue River",-123.1562,42.4545,659,"MESOWEST","293175"
"PC340","Foster Lake",-122.6576,44.4085,201,"MESOWEST","293176"
"PC271","Baldy",-122.7494,42.2982,1163,"MESOWEST","293177"
"PC073","Slate Creek",-122.4445,40.9675,603,"MESOWEST","293178"
"PC201","Diamond Lake",-122.1345,43.1825,1623,"MESOWEST","293179"
"PC290","Carter Peak",-111.8766,38.8758,1968,"MESOWEST","293180"
"PC129","Albany-Lyons",-122.6668,44.7563,218,"MESOWEST","293181"
"PC133","Pebble",-112.0121,42.7445,1611,"MESOWEST","293182"
"PC137","Quartz Valle",-122.9814,41.6072,873,"MESOWEST","293183"
"PC270","Hammel",-122.8104,42.5511,442,"MESOWEST","293184"
"PC183","Shevlin Park",-121.3734,44.0830,1125,"MESOWEST","293185"
"PC024","NW Midway",-111.5131,40.5489,1904,"MESOWEST","293186"
"PC103","Stockton Nor",-112.3554,40.4666,1589,"MESOWEST","293187"
"PC339","Reuben Boise",-123.3829,44.9632,276,"MESOWEST","293188"
"PC235","Devil's Knob",-122.9556,42.9057,702,"MESOWEST","293189"
"PC066","Porcupine Mo",-111.1171,41.0211,2663,"MESOWEST","293190"
"PC088","Tenant Road",-122.0580,41.6478,1503,"MESOWEST","293191"
