This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
Station,Name,Longitude,Latitude,Elevation(m),Network,station_id
"UGA367","ALTO",-83.6468,34.4194,399,"UGA","194873"
"UGA298","ARABI",-83.8164,31.8278,100,"UGA","194874"
"UGA345","ARLINGTON",-84.6308,31.3532,65,"UGA","194875"
"UGA190","ATTAPULGUS",-84.4853,30.7616,83,"UGA","194876"
"UGA368","BALL GROUND",-84.3762,34.2930,307,"UGA","194877"
"UGA265","BAXLEY",-82.4443,31.7513,62,"UGA","194878"
"UGA150","BLAIRSVILLE",-83.9281,34.8390,590,"UGA","194879"
"UGA292","BLUE RIDGE",-84.3424,34.8851,548,"UGA","194880"
"UGA420","BRUNSWICK",-81.4828,31.1855,3,"UGA","194881"
"UGA331","BUTLER",-84.1873,32.5513,195,"UGA","194882"
"UGA257","BYROMVILLE",-83.8767,32.1896,118,"UGA","194883"
"UGA430","BYRON",-83.7375,32.6576,149,"UGA","194884"
"UGA195","CAIRO",-84.2314,30.8618,79,"UGA","194885"
"UGA161","CALHOUN",-84.8158,34.5576,207,"UGA","194886"
"UGA145","CAMILLA",-84.2916,31.2801,49,"UGA","194887"
"UGA215","CLARKS HILL-",-82.1944,33.6599,73,"UGA","194888"
"UGA255","CORDELE",-83.9408,32.0234,87,"UGA","194889"
"UGA291","COVINGTON",-83.8447,33.4385,214,"UGA","194890"
"UGA152","DAHLONEGA",-83.8793,34.6107,512,"UGA","194891"
"UGA205","DALLAS",-84.8353,33.8932,325,"UGA","194892"
"UGA275","DANIELSVILLE",-83.2384,34.1454,237,"UGA","194893"
"UGA350","DAWSON",-84.4358,31.7582,100,"UGA","194894"
"UGA348","DAWSON-HHERC",-84.3953,31.7328,97,"UGA","194895"
"UGA175","DEARING",-82.4030,33.3650,143,"UGA","194896"
"UGA165","DIXIE",-83.6675,30.7945,60,"UGA","194897"
"UGA433","DONALSONVILL",-84.8798,31.0154,42,"UGA","194898"
"UGA296","DOUGLAS",-82.7850,31.4886,65,"UGA","194899"
"UGA135","DUBLIN",-82.9229,32.4972,69,"UGA","194900"
"UGA356","DUCKER",-84.3693,31.5332,60,"UGA","194901"
"UGA370","DUNWOODY",-84.3616,33.9892,320,"UGA","194902"
"UGA170","EATONTON",-83.4882,33.3969,164,"UGA","194903"
"UGA235","ELBERTON",-82.6061,34.0203,145,"UGA","194904"
"UGA355","ELLIJAY",-84.3741,34.6198,508,"UGA","194905"
"UGA250","FORT VALLEY",-83.8902,32.5307,152,"UGA","194906"
"UGA280","GAINESVILLE",-83.7928,34.3521,327,"UGA","194907"
"UGA352","GEORGETOWN",-85.0605,31.7760,100,"UGA","194908"
"UGA115","GRIFFIN",-84.2838,33.2629,285,"UGA","194909"
"UGA180","GRIFFIN-DEMP",-84.2991,33.2508,276,"UGA","194910"
"UGA299","HATLEY",-83.6257,31.9216,134,"UGA","194911"
"UGA157","HOMERVILLE",-82.6610,31.0208,47,"UGA","194912"
"UGA136","JEFFERSONVIL",-83.3595,32.6826,160,"UGA","194913"
"UGA270","JOHNS CREEK",-84.1942,33.9976,282,"UGA","194914"
"UGA380","JONESBORO",-84.3139,33.5218,248,"UGA","194915"
"UGA360","LAFAYETTE",-85.3842,34.7599,269,"UGA","194916"
"UGA294","MCRAE",-82.9020,32.0770,55,"UGA","194917"
"UGA130","MIDVILLE",-82.2161,32.8756,79,"UGA","194918"
"UGA148","MOULTRIE",-83.7164,31.1459,91,"UGA","194919"
"UGA421","NAHUNTA",-82.0086,31.1799,20,"UGA","194920"
"UGA351","NEWMAN",-84.4892,31.7856,118,"UGA","194921"
"UGA185","NEWTON",-84.4779,31.2239,45,"UGA","194922"
"UGA282","OAKWOOD",-83.8710,34.2370,359,"UGA","194923"
"UGA248","ODUM",-82.0517,31.6329,44,"UGA","194924"
"UGA244","OSSABAW",-81.0912,31.8378,0,"UGA","194925"
"UGA218","PENFIELD",-83.3062,33.7250,218,"UGA","194926"
"UGA330","PINE MOUNTAI",-84.8443,32.8364,259,"UGA","194927"
"UGA140","PLAINS",-84.3710,32.0468,158,"UGA","194928"
"UGA200","ROME",-85.1163,34.3433,187,"UGA","194929"
"UGA320","ROOPVILLE",-85.0552,33.4224,266,"UGA","194930"
"UGA349","SASSER",-84.3679,31.7090,91,"UGA","194931"
"UGA240","SAVANNAH",-81.2688,31.9981,5,"UGA","194932"
"UGA435","SEMINOLE STA",-84.8776,30.8093,27,"UGA","194933"
"UGA347","SHELLMAN",-84.6114,31.7447,117,"UGA","194934"
"UGA242","SKIDAWAY",-81.0351,31.9456,0,"UGA","194935"
"UGA285","SPARTA",-82.9662,33.2778,163,"UGA","194936"
"UGA300","STATESBORO",-81.8139,32.4852,76,"UGA","194937"
"UGA432","STEAM MILL",-84.9463,30.9623,54,"UGA","194938"
"UGA385","TENNILLE",-82.7978,32.9270,143,"UGA","194939"
"UGA123","TIFTON",-83.5263,31.4942,118,"UGA","194940"
"UGA120","TIFTON-BOWEN",-83.4391,31.4808,109,"UGA","194941"
"UGA153","TIGER",-83.4272,34.8474,609,"UGA","194942"
"UGA302","TYTY",-83.6481,31.5091,112,"UGA","194943"
"UGA253","UNADILLA",-83.6615,32.2589,127,"UGA","194944"
"UGA155","VALDOSTA",-83.3155,30.8244,62,"UGA","194945"
"UGA305","VIDALIA",-82.3451,32.1400,75,"UGA","194946"
"UGA297","VIENNA",-83.6754,32.1112,133,"UGA","194947"
"UGA225","WATKINSVILLE",-83.4194,33.8869,236,"UGA","194948"
"UGA220","WATKINSVILLE",-83.5355,33.8729,254,"UGA","194949"
"UGA230","WATKINSVILLE",-83.4499,33.8693,239,"UGA","194950"
"UGA263","WAYCROSS",-82.5019,31.2104,47,"UGA","194951"
"UGA210","WILLIAMSON",-84.4100,33.1805,265,"UGA","194952"
"UGA422","WOODBINE",-81.7738,30.9624,4,"UGA","194953"
"DE050","LEWES DE-UNI",-75.1581,38.7842,4,"MADIS","195244"
"DE051","LEWES DE-NAS",-75.1486,38.7128,9,"MADIS","195245"
"DE052","NORTH EAST M",-75.9136,39.5972,56,"MADIS","195246"
"DE054","PORT PENN DE",-75.5858,39.5175,4,"MADIS","195248"
"DE055","WOODSIDE DE-",-75.6397,39.0606,14,"MADIS","195249"
"DE056","DAGSBORO DE",-75.2347,38.5422,7,"MADIS","195250"
"DE058","FREDERICA DE",-75.4381,38.9964,7,"MADIS","195252"
"KGCY","GREENEVILLE-",-82.8134,36.1924,490,"ASOS","195597"
"KHPT","HAMPTON MUNI",-93.2263,42.7237,358,"ASOS","195598"
"DRG01","DURAGO",-107.8810,37.1125,1890,"COAGMET","195681"
"NWD01","NORWOOD",-108.2840,38.1510,2134,"COAGMET","195750"
"YUKO","YUKON",-97.7554,35.5567,123,"OKMESONET","195751"
"KPMH","GREATER PORT",-82.8473,38.8405,202,"ASOS","195913"
"SC2223","CARVER FARM",-92.1348,38.5256,165,"SCAN","195984"
"SC2224","BUSBY FARM",-92.2467,38.5047,186,"SCAN","195985"
"SC2225","MARK TWAIN H",-91.5139,39.5131,223,"SCAN","195986"
"SC2226","TWIN PINES C",-91.3094,36.9902,293,"SCAN","195987"
"KX07","LAKE WALES M",-81.6167,27.8934,38,"ASOS","196361"
"K2M2","LAWRENCEBURG",-87.2579,35.2343,285,"ASOS","196808"
"KL52","OCEANO COUNT",-120.6224,35.1015,4,"ASOS","196810"
"KXNX","SUMNER COUNT",-86.4100,36.3746,168,"ASOS","196811"
"K06C","SCHAUMBURG R",-88.1012,41.9893,244,"ASOS","197164"
"KEZZ","CAMERON MEMO",-94.2764,39.7276,317,"ASOS","197166"
"KLYO","LYONS-RICE C",-98.2269,38.3428,515,"ASOS","197168"
"KO32","REEDLEY MUNI",-119.4510,36.6710,116,"ASOS","197169"
"KTXW","MID VALLEY A",-97.9740,26.1790,21,"ASOS","197170"
"KULS","ULYSSES AIRP",-101.3736,37.6040,936,"ASOS","197171"
"573033B4","ATLANTA",-92.5206,39.8696,256,"RAWS","197468"
"KLUV","LAMESA MUNIC",-101.9188,32.7603,914,"ASOS","197580"
"KOXD","MIAMI UNIVER",-84.7838,39.5046,317,"ASOS","197581"
"KC65","PLYMOUTH MUN",-86.3005,41.3651,243,"ASOS","198137"
"K13K","LT. WILLIAM",-96.2929,37.8519,367,"ASOS","198770"
"K1GM","GOLF (SIMMS)",-112.1000,47.3300,1310,"ASOS","198771"
"K1KM","KILO (HARLOW",-109.8000,46.4500,1330,"ASOS","198772"
"K1LM","LIMA (JUDITH",-109.7333,46.7000,1414,"ASOS","198773"
"K6S0","BIG TIMBER A",-109.9736,45.8063,1363,"ASOS","198774"
"KCCB","CABLE AIRPOR",-117.6874,34.1116,440,"ASOS","198775"
"KDSF","MISSISSIPPI",-88.2667,28.3500,130,"ASOS","198777"
"KLGF","LAGUNA AAF (",-114.3967,32.8600,132,"ASOS","198778"
"KS52","METHOW VALLE",-120.1459,48.4250,520,"ASOS","198779"
"KSUZ","SALINE COUNT",-92.4794,34.5904,118,"ASOS","198780"
"KTCY","TRACY MUNICI",-121.4416,37.6889,58,"ASOS","198781"
"ashland8s","ASHLAND 8S",-99.7511,37.0648,562,"KSTATE","200479"
"ashlandbottoms","ASHLAND BOTT",-96.6365,39.1258,325,"KSTATE","200480"
"belleville2w","BELLEVILLE 2",-97.6751,39.8141,471,"KSTATE","200481"
"butler","BUTLER",-96.8831,37.8043,401,"KSTATE","200482"
"cherokee","CHEROKEE",-94.9809,37.1990,263,"KSTATE","200484"
"cheyenne","CHEYENNE",-101.8158,39.6333,1114,"KSTATE","200485"
"clay","CLAY",-97.1398,39.4180,388,"KSTATE","200486"
"colby","COLBY",-101.0686,39.3925,972,"KSTATE","200487"
"elmdale1se","ELMDALE 1SE",-96.6182,38.3625,406,"KSTATE","200490"
"gardencity","GARDEN CITY",-100.8122,37.9929,882,"KSTATE","200491"
"grant","GRANT",-101.3722,37.6734,934,"KSTATE","200492"
"gray","GRAY",-100.2973,37.7916,794,"KSTATE","200493"
"gypsum","GYPSUM",-97.4442,38.7252,373,"KSTATE","200496"
"hamilton","HAMILTON",-101.8654,37.9957,988,"KSTATE","200497"
"harper","HARPER",-98.0847,37.0648,428,"KSTATE","200498"
"haskell","HASKELL",-101.0267,37.6592,935,"KSTATE","200500"
"hays","HAYS",-99.3446,38.8495,619,"KSTATE","200501"
"haysville","HAYSVILLE",-97.3121,37.5198,378,"KSTATE","200502"
"hiawatha","HIAWATHA",-95.4819,39.8424,308,"KSTATE","200503"
"hillcity","HILL CITY",-99.8305,39.3720,665,"KSTATE","200504"
"hodgeman","HODGEMAN",-99.9016,38.1007,716,"KSTATE","200505"
"hutchinson10sw","HUTCHINSON 1",-98.0200,37.9310,479,"KSTATE","200507"
"jewell","JEWELL",-98.2131,39.6834,540,"KSTATE","200508"
"lacrosse","LA CROSSE",-99.2805,38.5410,626,"KSTATE","200509"
"lakecity","LAKE CITY",-98.7936,37.3091,509,"KSTATE","200510"
"lakin","LAKIN",-101.2326,37.8937,913,"KSTATE","200511"
"lane","LANE",-100.4709,38.5987,872,"KSTATE","200512"
"leoti","LEOTI",-101.3277,38.4834,1002,"KSTATE","200513"
"lorraine","LORRAINE",-98.3520,38.5580,542,"KSTATE","200515"
"manhattan","MANHATTAN",-96.5917,39.2086,332,"KSTATE","200517"
"mcpherson1s","MCPHERSON 1S",-97.6633,38.3450,453,"KSTATE","200519"
"meade","MEADE",-100.3956,37.1348,718,"KSTATE","200520"
"miami","MIAMI",-94.8479,38.5923,291,"KSTATE","200521"
"mitchell","MITCHELL",-98.2100,39.4371,453,"KSTATE","200522"
"moscow10nw","MOSCOW 10NW",-101.3784,37.3732,947,"KSTATE","200524"
"nesscity","NESS CITY",-99.8555,38.3861,678,"KSTATE","200525"
"olathe","OLATHE",-94.9911,38.8830,284,"KSTATE","200527"
"osborne","OSBORNE",-98.7035,39.4544,490,"KSTATE","200529"
"ottawa2se","OTTAWA 2SE",-95.2486,38.5427,295,"KSTATE","200531"
"overbrook","OVERBROOK",-95.5163,38.7166,340,"KSTATE","200532"
"parsons","PARSONS",-95.2877,37.3688,288,"KSTATE","200533"
"richfield","RICHFIELD",-101.7920,37.2587,1046,"KSTATE","200536"
"rocksprings","ROCK SPRINGS",-96.9029,38.8669,366,"KSTATE","200537"
"rockyford","ROCKY FORD",-96.5805,39.2316,318,"KSTATE","200538"
"satanta","SATANTA",-100.8872,37.3054,880,"KSTATE","200541"
"scandia","SCANDIA",-97.8389,39.8286,457,"KSTATE","200542"
"sedan","SEDAN",-96.2280,37.1650,303,"KSTATE","200543"
"sheridan","SHERIDAN",-100.6105,39.3574,883,"KSTATE","200545"
"sherman","SHERMAN",-101.8194,39.2813,1156,"KSTATE","200546"
"spearville","SPEARVILLE",-99.8695,37.9025,707,"KSTATE","200549"
"stjohn1nw","ST JOHN 1NW",-98.7751,38.0143,588,"KSTATE","200551"
"stanton","STANTON",-101.7284,37.6136,1000,"KSTATE","200553"
"tribune","TRIBUNE",-101.7752,38.4663,1109,"KSTATE","200556"
"tribune6ne","TRIBUNE 6NE",-101.6643,38.5304,1086,"KSTATE","200557"
"viola","VIOLA",-97.6247,37.4597,413,"KSTATE","200558"
"wallace","WALLACE",-101.8530,38.8198,1130,"KSTATE","200559"
"washington","WASHINGTON",-97.0548,39.7823,419,"KSTATE","200560"
"woodson","WOODSON",-95.7836,37.8612,338,"KSTATE","200561"
"KOIN","OBERLIN MUNI",-100.5393,39.8339,823,"ASOS","201319"
"K1U7","BEAR LAKE CO",-111.3416,42.2498,1806,"ASOS","201604"
"K2J5","MILLEN AIRPO",-81.9654,32.8936,72,"ASOS","201605"
"K48A","COCHRAN AIRP",-83.2759,32.3994,114,"ASOS","201606"
"KBRG","BELEN REGION",-106.8331,34.6478,1583,"ASOS","201607"
"KTMT","AUSTIN AIRPO",-117.1971,39.4643,1747,"ASOS","201610"
"KTYL","TAYLOR AIRPO",-110.1118,34.4577,1774,"ASOS","201611"
"ALBN","ALBN",-85.1380,36.7103,306,"KYMESONET","202204"
"BLRK","BLRK",-86.3438,37.4626,219,"KYMESONET","202205"
"BMBL","BMBL",-83.8330,36.8703,310,"KYMESONET","202206"
"BNGL","BNGL",-85.4588,37.3565,237,"KYMESONET","202208"
"BNVL","BNVL",-83.6858,37.4520,236,"KYMESONET","202209"
"BRND","BRND",-86.2235,37.9515,186,"KYMESONET","202210"
"BTCK","BTCK",-82.8783,37.8307,234,"KYMESONET","202211"
"CADZ","CADZ",-87.8604,36.8275,150,"KYMESONET","202212"
"CCLA","CCLA",-85.9788,37.6794,229,"KYMESONET","202213"
"CCTY","CCTY",-87.1608,37.2879,153,"KYMESONET","202214"
"CHTR","CHTR",-83.4232,38.5805,169,"KYMESONET","202215"
"CMBA","CMBA",-85.2945,37.1445,258,"KYMESONET","202217"
"CRMT","CRMT",-85.6576,37.9225,166,"KYMESONET","202218"
"CROP","CROP",-85.1686,38.3302,261,"KYMESONET","202219"
"CRRL","CRRL",-85.1423,38.6892,148,"KYMESONET","202220"
"DABN","DABN",-84.5587,37.1785,331,"KYMESONET","202221"
"DANV","DANV",-84.8221,37.6235,303,"KYMESONET","202222"
"DIXO","DIXO",-87.6935,37.5234,146,"KYMESONET","202223"
"DORT","DORT",-82.5247,37.2846,858,"KYMESONET","202224"
"DRFN","DRFN",-88.3362,36.9161,142,"KYMESONET","202225"
"ELST","ELST",-84.1543,37.7185,263,"KYMESONET","202226"
"FARM","FARM",-86.4652,36.9267,174,"KYMESONET","202228"
"FCHV","FCHV",-85.3844,38.1640,237,"KYMESONET","202229"
"FLRK","FLRK",-84.4767,36.7708,398,"KYMESONET","202230"
"FRNY","FRNY",-87.8444,37.6918,131,"KYMESONET","202231"
"GAMA","GAMA",-85.7966,36.6615,259,"KYMESONET","202232"
"GRDR","GRDR",-85.4311,36.8023,172,"KYMESONET","202233"
"GRHM","GRHM",-87.5084,37.8213,123,"KYMESONET","202234"
"HARD","HARD",-86.4613,37.7593,203,"KYMESONET","202235"
"HCKM","HCKM",-89.1586,36.5710,104,"KYMESONET","202236"
"HDGV","HDGV",-85.7045,37.5728,256,"KYMESONET","202237"
"HDYV","HDYV",-85.7781,37.2606,221,"KYMESONET","202238"
"HHTS","HHTS",-84.4750,39.0200,258,"KYMESONET","202239"
"HRDB","HRDB",-84.8399,37.8058,276,"KYMESONET","202240"
"HTFD","HTFD",-86.8551,37.4573,159,"KYMESONET","202241"
"HUEY","HUEY",-84.7217,38.9670,277,"KYMESONET","202242"
"LGNT","LGNT",-84.6215,37.5800,291,"KYMESONET","202243"
"LGRN","LGRN",-85.4734,38.4642,238,"KYMESONET","202244"
"LRTO","LRTO",-85.3704,37.6260,232,"KYMESONET","202245"
"LSML","LSML",-84.8821,38.1162,232,"KYMESONET","202246"
"LUSA","LUSA",-82.6034,38.0995,196,"KYMESONET","202247"
"LXGN","LXGN",-84.5335,37.9750,318,"KYMESONET","202248"
"MRHD","MRHD",-83.4774,38.2191,258,"KYMESONET","202250"
"MROK","MROK",-86.1059,37.0133,211,"KYMESONET","202251"
"OLIN","OLIN",-83.9713,37.3563,399,"KYMESONET","202253"
"PCWN","PCWN",-84.9641,37.2803,297,"KYMESONET","202254"
"PGHL","PGHL",-87.5215,36.9468,224,"KYMESONET","202255"
"PRNC","PRNC",-87.8616,37.0953,153,"KYMESONET","202256"
"PRST","PRST",-83.7647,38.0889,258,"KYMESONET","202257"
"PRYB","PRYB",-88.7239,36.6982,128,"KYMESONET","202258"
"PVRT","PVRT",-87.3172,37.5852,125,"KYMESONET","202260"
"QKSD","QKSD",-83.3436,37.5393,225,"KYMESONET","202261"
"RBSN","RBSN",-84.3453,38.4985,209,"KYMESONET","202262"
"RNDH","RNDH",-85.7042,36.9890,306,"KYMESONET","202263"
"RPTN","RPTN",-88.0361,37.3777,178,"KYMESONET","202264"
"RSVL","RSVL",-86.9155,36.8530,198,"KYMESONET","202265"
"SCTV","SCTV",-86.2188,36.7443,241,"KYMESONET","202266"
"SWON","SWON",-84.7444,38.5510,272,"KYMESONET","202267"
"SWZR","SWZR",-86.6142,36.6733,226,"KYMESONET","202268"
"VEST","VEST",-82.9931,37.4072,468,"KYMESONET","202269"
"WADD","WADD",-85.1390,38.0922,255,"KYMESONET","202270"
"WDBY","WDBY",-86.6489,37.1754,128,"KYMESONET","202271"
"WLBT","WLBT",-83.2698,37.9010,320,"KYMESONET","202272"
"WNCH","WNCH",-84.2052,38.0346,294,"KYMESONET","202273"
"WSHT","WSHT",-83.8075,38.6237,274,"KYMESONET","202274"
"WTBG","WTBG",-82.8410,37.1252,348,"KYMESONET","202275"
"ZION","ZION",-87.2138,36.7587,179,"KYMESONET","202276"
"KOQN","BRANDYWINE A",-75.5803,39.9889,142,"ASOS","202839"
"MSHR","SOUTH HARRIS",-75.2808,39.7124,41,"NJWXNET","202961"
"MDNT","DENNIS TWP.",-74.8923,39.2039,3,"NJWXNET","202962"
"MLYN","LYNDHURST",-74.1046,40.7842,1,"NJWXNET","202963"
"MCPM","CAPE MAY COU",-74.7873,39.1246,6,"NJWXNET","202964"
"MBMP","SEWELL",-75.1139,39.7485,27,"NJWXNET","202965"
"MEGG","EGG HARBOR T",-74.5379,39.4195,7,"NJWXNET","202966"
"MCHL","CHERRY HILL",-75.0257,39.9092,5,"NJWXNET","202967"
"MWCM","WEST CAPE MA",-74.9441,38.9422,3,"NJWXNET","202968"
"MPYH","PINEY HOLLOW",-74.9344,39.5806,34,"NJWXNET","202969"
"MUDF","UPPER DEERFI",-75.2009,39.5244,34,"NJWXNET","202970"
"MBRG","BASKING RIDG",-74.5199,40.6957,68,"NJWXNET","202971"
"MHPT","HIGH POINT",-74.6660,41.3050,423,"NJWXNET","202972"
"MSGT","SEA GIRT",-74.0328,40.1204,2,"NJWXNET","202973"
"MPIT","PITTSTOWN",-74.9610,40.5612,184,"NJWXNET","202974"
"MCRM","CREAM RIDGE",-74.5256,40.1186,36,"NJWXNET","202975"
"MWBN","WOODBINE",-74.7944,39.2184,10,"NJWXNET","202976"
"MOLK","OSWEGO LAKE",-74.5142,39.7154,16,"NJWXNET","202977"
"MCBG","CHARLOTTEBUR",-74.4248,41.0299,232,"NJWXNET","202978"
"MBTP","BERKELEY TWP",-74.2982,39.9258,24,"NJWXNET","202980"
"MHWT","HAWORTH",-74.0136,40.9593,9,"NJWXNET","202981"
"MSVL","SICKLERVILLE",-74.9786,39.7639,45,"NJWXNET","202982"
"NBWX","NEW BRUNSWIC",-74.4226,40.4728,21,"NJWXNET","202983"
"MHWL","HOWELL",-74.1962,40.1921,19,"NJWXNET","202984"
"MMFD","MANSFIELD",-74.7692,40.0779,16,"NJWXNET","202985"
"MHDL","HOLMDEL",-74.1809,40.3776,58,"NJWXNET","202986"
"MWLL","WALL TWP.",-74.0727,40.1550,26,"NJWXNET","202987"
"MHML","HAMILTON",-74.6594,40.2455,21,"NJWXNET","202988"
"MTMR","TOMS RIVER",-74.2081,39.9555,1,"NJWXNET","202989"
"MLSC","JERSEY CITY",-74.0531,40.7087,2,"NJWXNET","202990"
"MWNY","WEST NYACK",-73.9699,41.1058,27,"NJWXNET","202991"
"MHM2","HAMMONTON",-74.7584,39.6353,20,"NJWXNET","202992"
"MOPT","OCEANPORT",-74.0147,40.3113,6,"NJWXNET","202993"
"MGNW","GREENWICH",-75.3823,39.4419,13,"NJWXNET","202994"
"MHPW","HOPEWELL TWP",-74.7750,40.3523,59,"NJWXNET","202996"
"MLGN","LOGAN TWP.",-75.3656,39.8044,8,"NJWXNET","202997"
"MPLG","MANNINGTON T",-75.3592,39.6294,15,"NJWXNET","202998"
"MFRT","FORTESCUE",-75.1770,39.2425,2,"NJWXNET","202999"
"MMFC","COLUMBUS",-74.7325,40.0334,14,"NJWXNET","203001"
"MMOO","MOORESTOWN",-74.8957,39.9833,22,"NJWXNET","203002"
"MPEN","PENNSAUKEN",-75.0391,39.9851,34,"NJWXNET","203003"
"MVIN","VINELAND",-75.0677,39.4603,17,"NJWXNET","203004"
"MLAC","LOWER ALLOWA",-75.5431,39.4845,8,"NJWXNET","203005"
"A250059","AINSWORTH 2N",-99.8333,42.5667,765,"HPRCC","203185"
"A250365","ARTHUR 8S",-101.7167,41.4500,1094,"HPRCC","203186"
"A250529","LONG PINE 20",-99.6667,42.2333,777,"HPRCC","203187"
"A250629","PLYMOUTH 4E",-96.9333,40.3000,376,"HPRCC","203188"
"A250829","WOOD RIVER 5",-98.5333,40.7500,592,"HPRCC","203189"
"A251227","BIG SPRINGS",-102.0000,41.1500,1135,"HPRCC","203190"
"A251228","BRULE 6SW",-101.9667,41.0167,1068,"HPRCC","203191"
"A251562","CENTRAL CITY",-98.0500,41.1000,529,"HPRCC","203193"
"A251589","FORDYCE 4N",-97.3500,42.7500,452,"HPRCC","203194"
"A251599","CHAMPION 5SE",-101.7167,40.4000,1029,"HPRCC","203195"
"A251949","COZAD 8N",-99.9500,40.9667,793,"HPRCC","203196"
"A252109","CURTIS 1N",-100.5000,40.6167,784,"HPRCC","203197"
"A252599","ELGIN 6W",-98.2000,41.9333,619,"HPRCC","203199"
"A252939","FIRTH 3N",-96.6167,40.5667,428,"HPRCC","203200"
"A253359","GORDON 4SE",-102.1833,42.7500,1109,"HPRCC","203202"
"A253369","GOTHENBURG 2",-100.2000,40.9500,808,"HPRCC","203203"
"A253409","ALDA 3W",-98.5167,40.8833,507,"HPRCC","203204"
"A253419","GRANT 1E",-101.7000,40.8333,1047,"HPRCC","203205"
"A253549","DUNNING 6NW",-100.1667,41.9000,824,"HPRCC","203207"
"A253615","HARRISON 4NW",-103.9167,42.7333,467,"HPRCC","203208"
"A253699","HAYES CENTER",-101.0333,40.5500,933,"HPRCC","203209"
"A253829","NAPER 12SW",-99.2500,42.8333,619,"HPRCC","203210"
"A253919","RAGAN 5W",-99.3667,40.3333,707,"HPRCC","203211"
"A253929","HOLDREGE 5N",-99.3667,40.5000,707,"HPRCC","203212"
"A254339","KEARNEY 3E",-99.0167,40.7167,555,"HPRCC","203213"
"A254670","LEXINGTON 4S",-99.7500,40.7167,727,"HPRCC","203214"
"A254699","WALTON 5NW",-96.6000,40.8500,347,"HPRCC","203215"
"A254758","LINCOLN 1700",-96.7000,40.8333,351,"HPRCC","203216"
"A254769","LINCOLN 5700",-96.6833,40.7500,378,"HPRCC","203217"
"A254809","LINCOLN 1500",-96.6500,40.8167,357,"HPRCC","203218"
"A255367","MEMPHIS 5N",-96.4167,41.1500,351,"HPRCC","203220"
"A255369","ITHACA 3E",-96.4833,41.1500,366,"HPRCC","203221"
"A255399","MERNA 2SW",-99.7833,41.4500,809,"HPRCC","203222"
"A255479","MULLEN 30N",-100.9000,42.4500,948,"HPRCC","203223"
"A255569","AXTELL 5NE",-99.0500,40.5333,658,"HPRCC","203224"
"A255599","SCOTTSBLUFF",-103.7000,41.9500,1098,"HPRCC","203225"
"A255649","DUNCAN 2W",-97.5167,41.3833,472,"HPRCC","203226"
"A255829","NEBRASKA CIT",-95.9000,40.7000,328,"HPRCC","203227"
"A256019","CONCORD 2E",-96.9667,42.4000,445,"HPRCC","203228"
"A256079","NORTHPLATTE",-100.7700,41.0800,861,"HPRCC","203229"
"A256149","OAKLAND 4W",-96.5333,41.8333,415,"HPRCC","203230"
"A256299","EMMET 2E",-98.7500,42.4667,625,"HPRCC","203231"
"A256339","ORD 2N",-98.9500,41.6167,625,"HPRCC","203232"
"A257079","GUIDE ROCK 3",-98.2833,40.0833,524,"HPRCC","203233"
"A257679","SCOTTSBLUFF",-103.6833,41.8833,1208,"HPRCC","203234"
"A257779","SHELTON 2SW",-98.7667,40.7333,614,"HPRCC","203235"
"A257839","SIDNEY 2NW",-103.0167,41.2167,1317,"HPRCC","203236"
"A257899","HARVARD 4SW",-98.1333,40.5667,552,"HPRCC","203237"
"A258039","SPARKS 5NE",-100.2000,42.9833,772,"HPRCC","203238"
"A258109","SMITHFIELD 2",-99.6833,40.5667,768,"HPRCC","203239"
"A259209","WEST POINT 2",-96.7500,41.8500,442,"HPRCC","203240"
"A259519","YORK 2W",-97.6333,40.8667,490,"HPRCC","203242"
"A320509","BAKER",-99.6500,48.1667,515,"HPRCC","203243"
"A320599","BEACH",-103.9667,46.7833,884,"HPRCC","203244"
"A320729","BERTHOLD",-101.8167,48.3833,660,"HPRCC","203245"
"A320949","BOTTINEAU",-100.7667,48.8167,452,"HPRCC","203246"
"A320989","BOWBELLS",-102.2333,48.8167,597,"HPRCC","203247"
"A320999","BOWMAN",-103.4667,46.2000,913,"HPRCC","203248"
"A321289","CANDO",-99.1667,48.4667,454,"HPRCC","203249"
"A321365","CARSON 9ENE",-101.3500,46.4333,641,"HPRCC","203250"
"A321369","CARRINGTON",-99.1333,47.5000,477,"HPRCC","203251"
"A321439","CAVALIER",-97.6333,48.8333,267,"HPRCC","203252"
"A321686","HOPE 5NE",-97.6333,47.3667,344,"HPRCC","203253"
"A321766","COOPERSTOWN",-98.1833,47.4333,433,"HPRCC","203254"
"A321819","CRARY",-98.6000,48.0500,457,"HPRCC","203255"
"A321829","CROSBY",-103.3167,48.8000,636,"HPRCC","203256"
"A321999","DAZEY",-98.1333,47.1833,439,"HPRCC","203257"
"A322189","DICKINSON",-102.8167,46.8833,760,"HPRCC","203258"
"A322199","DUNN",-102.6333,47.3333,675,"HPRCC","203259"
"A322525","EDMORE 3NW",-98.5167,48.4167,463,"HPRCC","203261"
"A322589","EKRE",-97.1333,46.5333,319,"HPRCC","203262"
"A322858","FARGO",-96.8167,46.8833,273,"HPRCC","203263"
"A322959","FINGAL",-97.9167,46.7333,455,"HPRCC","203264"
"A323109","FORESTRIVER",-97.6000,48.2833,760,"HPRCC","203265"
"A323117","BRAMPTON 2WS",-97.8167,45.9833,404,"HPRCC","203266"
